1.wav|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.|제이피는 삼공때 제철소를 시작할 당시 총리도 하고해 자연스럽게 자주 만났을 뿐입니다.
6806.wav|하지만 우리는 그들에게 황금 부츠상을 수여하지 않았다.|하지만 우리는 그들에게 황금 부츠상을 수여하지 않았다.
6807.wav|남들이 어렵다고 생각하는 일에 자신감을 잃지 않고|남들이 어렵다고 생각하는 일에 자신감을 잃지 않고
6808.wav|끝까지 목표를 포기하지 않는 사람을 찾아내고 싶었기 때문이다.|끝까지 목표를 포기하지 않는 사람을 찾아내고 싶었기 때문이다.
6809.wav|우리는 어떤 일을 하든지 끈기를 갖고 임해야 한다.|우리는 어떤 일을 하든지 끈기를 갖고 임해야 한다.
6810.wav|힘들다고 중간에서 멈추는 사람은 성공을 이룰 수 없다.|힘들다고 중간에서 멈추는 사람은 성공을 이룰 수 없다.
6811.wav|성공은 얼마나 노력하는가에 달린 것이 아니라 얼마나 지속하는가에 달렸다.|성공은 얼마나 노력하는가에 달린 것이 아니라 얼마나 지속하는가에 달렸다.
6812.wav|그만두지 않고 끝까지 노력한다면 꼭 성공을 이루게 된다.|그만두지 않고 끝까지 노력한다면 꼭 성공을 이루게 된다.
6813.wav|중국 역사를 살펴볼 때 성공한 후에도 타락하지 않고 계속 앞으로 나간 황제는|중국 역사를 살펴볼 때 성공한 후에도 타락하지 않고 계속 앞으로 나간 황제는
6814.wav|당태종 이세민이었다.|당태종 이세민이었다.
6815.wav|이세민은 언제나 측근에게 이렇게 말했다고 한다.|이세민은 언제나 측근에게 이렇게 말했다고 한다.
6816.wav|나라의 정치는 병을 치료하는 것과 같다.|나라의 정치는 병을 치료하는 것과 같다.
6817.wav|환자는 완쾌를 바라며 의사를 찾아 진찰을 받고자 한다.|환자는 완쾌를 바라며 의사를 찾아 진찰을 받고자 한다.
6818.wav|만일 환자가 의사의 분부대로 치료에 적극 협조하면 병은 빨리 나을 수 있다.|만일 환자가 의사의 분부대로 치료에 적극 협조하면 병은 빨리 나을 수 있다.
6819.wav|그렇지 않으면 병은 악화되어 생명이 위태롭게 된다.|그렇지 않으면 병은 악화되어 생명이 위태롭게 된다.
6820.wav|정치도 마찬가지다.|정치도 마찬가지다.
6821.wav|천하의 안정을 취하려면 하는 일마다 신중해야 한다.|천하의 안정을 취하려면 하는 일마다 신중해야 한다.
6822.wav|중요한 순간에 소홀히 한다면 나라를 망치는 재앙을 초래할 수도 있다.|중요한 순간에 소홀히 한다면 나라를 망치는 재앙을 초래할 수도 있다.
6823.wav|지금 천하의 평화는 내 어깨에 놓여 있다.|지금 천하의 평화는 내 어깨에 놓여 있다.
6824.wav|나는 스스로에게 경각심을 높이고 신중할 것이다.|나는 스스로에게 경각심을 높이고 신중할 것이다.
6825.wav|설사 공적과 은덕을 찬양한다 해도 나는 언행을 삼가고 더욱 노력할 것이다.|설사 공적과 은덕을 찬양한다 해도 나는 언행을 삼가고 더욱 노력할 것이다.
6826.wav|그러나 나 혼자의 노력만으로는 힘들다.|그러나 나 혼자의 노력만으로는 힘들다.
6827.wav|나는 그대들이 짐의 귀와 눈이 되어 내 잘못을 발견하면 직접 말해줄 것을 바란다.|나는 그대들이 짐의 귀와 눈이 되어 내 잘못을 발견하면 직접 말해줄 것을 바란다.
6828.wav|군신 간에 의혹이 있는데 말하지 않는다면 정치에 극히 해로운 것이다.|군신 간에 의혹이 있는데 말하지 않는다면 정치에 극히 해로운 것이다.
6829.wav|자신의 결점을 시정하였기에 중국 역사에서 유명한 정관의 정치를 펼칠 수 있었다.|자신의 결점을 시정하였기에 중국 역사에서 유명한 정관의 정치를 펼칠 수 있었다.
6830.wav|현실이 주는 교훈은 더욱 심오하다.|현실이 주는 교훈은 더욱 심오하다.
6831.wav|건국이후 중국이 겪은 시련과 좌절이 그 확실한 증거다.|건국이후 중국이 겪은 시련과 좌절이 그 확실한 증거다.
6832.wav|묵자가 볼 때 물들이기는 사업의 승패와 국가의 흥망에 관계되는 중대사였다 .|묵자가 볼 때 물들이기는 사업의 승패와 국가의 흥망에 관계되는 중대사였다 .
6833.wav|순임금은 허유와 백양에게 물들었고,|순임금은 허유와 백양에게 물들었고,
6834.wav|우임금은 고요와 백익에게 물들었고,|우임금은 고요와 백익에게 물들었고,
6835.wav|탕임금은 이윤과 중훼에게 물들었고, 무왕은 태공과 주공에게 물들었다.|탕임금은 이윤과 중훼에게 물들었고, 무왕은 태공과 주공에게 물들었다.
6836.wav|이 네 분의 임금들은 물든 것이 합당하므로 천하를 다스리게 되었고,|이 네 분의 임금들은 물든 것이 합당하므로 천하를 다스리게 되었고,
6837.wav|천자로 즉위하여 천지를 뒤덮을 만한 공로와 명성을 이룩하였다.|천자로 즉위하여 천지를 뒤덮을 만한 공로와 명성을 이룩하였다.
6838.wav|그러나 하나라 걸왕은 간신과 추치에게 물들었고,|그러나 하나라 걸왕은 간신과 추치에게 물들었고,
6839.wav|은나라 주왕은 숭후와 악래에게 물들었고,|은나라 주왕은 숭후와 악래에게 물들었고,
6840.wav|여왕은 괵공 장보와 영이종에게 물들었고,|여왕은 괵공 장보와 영이종에게 물들었고,
6841.wav|유왕은 부공이와 채공곡에게 물들었다.|유왕은 부공이와 채공곡에게 물들었다.
6842.wav|이 네 사람의 임금은 물든 것이 합당하지 못하였으므로|이 네 사람의 임금은 물든 것이 합당하지 못하였으므로
6843.wav|나라를 망치고 자신을 죽게 하였으며 천하의 죄인이 되었다.|나라를 망치고 자신을 죽게 하였으며 천하의 죄인이 되었다.
6844.wav|이외에도 묵자는 여러 예를 들어 임금이 나라를 잘 다스리려면|이외에도 묵자는 여러 예를 들어 임금이 나라를 잘 다스리려면
6845.wav|어진 인재의 보좌를 받아야 함을 반복적으로 강조하였다.|어진 인재의 보좌를 받아야 함을 반복적으로 강조하였다.
6846.wav|임금이 어진 인재를 채용하면|임금이 어진 인재를 채용하면
6847.wav|나라를 잘 다스리고 현명한 군주가 될 수 있는 반면에,|나라를 잘 다스리고 현명한 군주가 될 수 있는 반면에,
6848.wav|이익만 따지는 소인을 측근에 두면 결국 나라를 망친다.|이익만 따지는 소인을 측근에 두면 결국 나라를 망친다.
6849.wav|묵자는 물들이기의 영향을 신중히 하라고 하였고,|묵자는 물들이기의 영향을 신중히 하라고 하였고,
6850.wav|인재를 신중히 선택하고 신중히 채용해야 한다고 말했다.|인재를 신중히 선택하고 신중히 채용해야 한다고 말했다.
6851.wav|묵자가 실 염색을 빌어 주위의 힘이 중요함을 설명한 것은|묵자가 실 염색을 빌어 주위의 힘이 중요함을 설명한 것은
6852.wav|통치자들이 인재를 신중히 채용하고|통치자들이 인재를 신중히 채용하고
6853.wav|부당한 사람을 채용하는 것을 경계하기 위해서였다.|부당한 사람을 채용하는 것을 경계하기 위해서였다.
6854.wav|오늘날 이런 물들이기의 사상은|오늘날 이런 물들이기의 사상은
6855.wav|대체로 사회 환경의 영향을 설명할 때 자주 언급된다.|대체로 사회 환경의 영향을 설명할 때 자주 언급된다.
6856.wav|사회환경과 주변 사람들이 고상하고 어진 사람들이라면|사회환경과 주변 사람들이 고상하고 어진 사람들이라면
6857.wav|그 영향을 받아 긍정적으로 변할 것이고,|그 영향을 받아 긍정적으로 변할 것이고,
6858.wav|주변에 품성이 나쁘고 학식이 짧은 사람들뿐이라면|주변에 품성이 나쁘고 학식이 짧은 사람들뿐이라면
6859.wav|그들과의 왕래에서 좋은 영향을 받을리 없다.|그들과의 왕래에서 좋은 영향을 받을리 없다.
6860.wav|그러므로 사람들은 주위 환경에 각별한 주의를 기울여|그러므로 사람들은 주위 환경에 각별한 주의를 기울여
6861.wav|정직하고 선량한 친구들을 사귀어야 하며,|정직하고 선량한 친구들을 사귀어야 하며,
6862.wav|불량한 영향에서 벗어나 좋은 교육과 지도를 받는데 힘써야 한다.|불량한 영향에서 벗어나 좋은 교육과 지도를 받는데 힘써야 한다.
6863.wav|친구는 특히 인생에서 꼭 필요한 존재이며 생활의 중심이기도 하다.|친구는 특히 인생에서 꼭 필요한 존재이며 생활의 중심이기도 하다.
6864.wav|친구를 사귈 때는 분별없이 사귀지 말고|친구를 사귈 때는 분별없이 사귀지 말고
6865.wav|뜻이 통하고 믿을 수 있는 좋은 친구를 사귀어야 한다.|뜻이 통하고 믿을 수 있는 좋은 친구를 사귀어야 한다.
6866.wav|좋은 친구를 사귀지 못한다고 걱정할 필요는 없으나|좋은 친구를 사귀지 못한다고 걱정할 필요는 없으나
6867.wav|나쁜 친구를 사귀는 일은 걱정할 필요가 있다.|나쁜 친구를 사귀는 일은 걱정할 필요가 있다.
6868.wav|프랑스에 로이디라는 사람이 있었다.|프랑스에 로이디라는 사람이 있었다.
6869.wav|그는 한 달 동안 힘들게 번 돈을 도박장에서 잃고 말았다.|그는 한 달 동안 힘들게 번 돈을 도박장에서 잃고 말았다.
6870.wav|돈 한 푼 없는 신세가 된 그는 풀이 죽어 길가를 거닐고 있었다.|돈 한 푼 없는 신세가 된 그는 풀이 죽어 길가를 거닐고 있었다.
6871.wav|집에는 늙고 병든 어머니가 기다리고 있었다.|집에는 늙고 병든 어머니가 기다리고 있었다.
6872.wav|이런 생각이 들자 그는 은행이라도 털고 싶었다.|이런 생각이 들자 그는 은행이라도 털고 싶었다.
6873.wav|출구가 없다고 생각한 그는 미쳐버릴 것만 같았다.|출구가 없다고 생각한 그는 미쳐버릴 것만 같았다.
6874.wav|이때 거리의 점쟁이가 그를 불러 세웠다.|이때 거리의 점쟁이가 그를 불러 세웠다.
6875.wav|점쟁이는 그에게 점을 쳐주겠다고 했다.|점쟁이는 그에게 점을 쳐주겠다고 했다.
6876.wav|나는 돈이 없는데.|나는 돈이 없는데.
6877.wav|로이디는 이런 생각을 하며 다가갔다.|로이디는 이런 생각을 하며 다가갔다.
6878.wav|그는 자신의 미래에 대해 점을 쳐보고 싶었다.|그는 자신의 미래에 대해 점을 쳐보고 싶었다.
6879.wav|마침내 점쟁이는 이렇게 말했다|마침내 점쟁이는 이렇게 말했다
6880.wav|자네 그걸 아는가?|자네 그걸 아는가?
6881.wav|자네는 나폴레옹의 현신일세.|자네는 나폴레옹의 현신일세.
6882.wav|이후의 인생길에 고생이 많을 걸세.|이후의 인생길에 고생이 많을 걸세.
6883.wav|하지만 자네는 고생을 두려워하지 않지.|하지만 자네는 고생을 두려워하지 않지.
6884.wav|성공이 자네를 기다리고 있기 때문이야.|성공이 자네를 기다리고 있기 때문이야.
6885.wav|나폴레옹은 모든 프랑스인에게 영웅이었다.|나폴레옹은 모든 프랑스인에게 영웅이었다.
6886.wav|로이디는 자신이 만일 나폴레옹의 현신이라면|로이디는 자신이 만일 나폴레옹의 현신이라면
6887.wav|큰 성과가 있을 것이라고 생각했다.|큰 성과가 있을 것이라고 생각했다.
6888.wav|그래서 그는 나폴레옹에 관한 서적들을 사다가 열심히 읽기 시작했다.|그래서 그는 나폴레옹에 관한 서적들을 사다가 열심히 읽기 시작했다.
6889.wav|그런 다음 얼마간의 돈을 빌려 창업을 했다.|그런 다음 얼마간의 돈을 빌려 창업을 했다.
6890.wav|창업을 하면서 갖가지 곤란을 겪었지만, 그는 곤란을 두려워하지 않았다.|창업을 하면서 갖가지 곤란을 겪었지만, 그는 곤란을 두려워하지 않았다.
6891.wav|그것은 점쟁이가 그에게|그것은 점쟁이가 그에게
6892.wav|곤란을 이겨내야만 성공할 수 있다고 말해주었기 때문이었다.|곤란을 이겨내야만 성공할 수 있다고 말해주었기 때문이었다.
6893.wav|로이디는 낙관적이고 적극적으로 모든 일들을 해나갔고,|로이디는 낙관적이고 적극적으로 모든 일들을 해나갔고,
6894.wav|좌절 앞에서 고개를 숙이지 않았다.|좌절 앞에서 고개를 숙이지 않았다.
6895.wav|몇 년 뒤 그는 마침내 프랑스의 유명한 기업가가 되었고,|몇 년 뒤 그는 마침내 프랑스의 유명한 기업가가 되었고,
6896.wav|그의 자산은 프랑스에서 선두 그룹에 속해 있었다.|그의 자산은 프랑스에서 선두 그룹에 속해 있었다.
6897.wav|기자회견을 하면서 로이디는 기자들에게 점쟁이에 관한 이야기를 들려주었다.|기자회견을 하면서 로이디는 기자들에게 점쟁이에 관한 이야기를 들려주었다.
6898.wav|그리고 침착하게 말했다.|그리고 침착하게 말했다.
6899.wav|사실 저는 그 점쟁이가 한 젊은이에게 했던 말을 기억하리라고는 생각하지 않습니다.|사실 저는 그 점쟁이가 한 젊은이에게 했던 말을 기억하리라고는 생각하지 않습니다.
6900.wav|점쟁이는 그때 제가 풀이 죽은 모습을 보고|점쟁이는 그때 제가 풀이 죽은 모습을 보고
6901.wav|도와주려고 그런 말을 했을 것입니다.|도와주려고 그런 말을 했을 것입니다.
6902.wav|하지만 그 말은 무의식 중에|하지만 그 말은 무의식 중에
6903.wav|제 자신에 대한 아름다운 이미지를 그려주었습니다.|제 자신에 대한 아름다운 이미지를 그려주었습니다.
6904.wav|여러 해 동안 저는 줄곧 그 점쟁이가 허구로 그려낸 완벽한 이미지를 모방해왔고|여러 해 동안 저는 줄곧 그 점쟁이가 허구로 그려낸 완벽한 이미지를 모방해왔고
6905.wav|끝내 성공 하였습니다.|끝내 성공 하였습니다.
6906.wav|신념은 사람들의 몸에서|신념은 사람들의 몸에서
6907.wav|어떠한 곤란도 극복해낼 수 있는 거대한 용기와 힘을 만들어낸다.|어떠한 곤란도 극복해낼 수 있는 거대한 용기와 힘을 만들어낸다.
6908.wav|동시에 신념은|동시에 신념은
6909.wav|마음속에 아름다운 그림을 그려 희망을 심어준다.|마음속에 아름다운 그림을 그려 희망을 심어준다.
6910.wav|신념은 곤경에 빠지거나 좌절했을 때|신념은 곤경에 빠지거나 좌절했을 때
6911.wav|희망을 지킬 수 있도록 도와주며 사람들을 승리로 이끈다.|희망을 지킬 수 있도록 도와주며 사람들을 승리로 이끈다.
6912.wav|왕망이 스무 살 되던 해|왕망이 스무 살 되던 해
6913.wav|유수는 태학에서 공부하면서 여러명의 친구들을 사귀었다.|유수는 태학에서 공부하면서 여러명의 친구들을 사귀었다.
6914.wav|그러나 여비가 떨어져 고향으로 돌아왔다.|그러나 여비가 떨어져 고향으로 돌아왔다.
6915.wav|그런데 유수는 큰 형 유빈의 아랫사람들의 노략질에 억울하게 연루돼|그런데 유수는 큰 형 유빈의 아랫사람들의 노략질에 억울하게 연루돼
6916.wav|감옥살이를 하게 되었다.|감옥살이를 하게 되었다.
6917.wav|유수는 출옥한지 얼마 지나지 않아|유수는 출옥한지 얼마 지나지 않아
6918.wav|형 유적의 지지를 받아 사람들을 모아 군사를 일으켰다.|형 유적의 지지를 받아 사람들을 모아 군사를 일으켰다.
6919.wav|그런 다음 그들은 주변 지역을 기반으로 하여 일어난 장수 왕봉과 진목 등을 찾아|그런 다음 그들은 주변 지역을 기반으로 하여 일어난 장수 왕봉과 진목 등을 찾아
6920.wav|두 세력 간의 연합을 이루었다.|두 세력 간의 연합을 이루었다.
6921.wav|이어서 유수는 곤양 대전을 지휘하여|이어서 유수는 곤양 대전을 지휘하여
6922.wav|적은 병력으로 다수의 왕망 군대를 격파하였다.|적은 병력으로 다수의 왕망 군대를 격파하였다.
6923.wav|당대의 이치대로라면 곤양 대전을 승리로 이끌어 왕망의 주력군을 섬멸해|당대의 이치대로라면 곤양 대전을 승리로 이끌어 왕망의 주력군을 섬멸해
6924.wav|전투의 양상을 유리하게 바꾼 유수 형제가 마땅히 중용을 받아야 했다.|전투의 양상을 유리하게 바꾼 유수 형제가 마땅히 중용을 받아야 했다.
6925.wav|하지만 유현과 몇몇 농민 지도자는 유수의 형 유적을 살해하였다.|하지만 유현과 몇몇 농민 지도자는 유수의 형 유적을 살해하였다.
6926.wav|갑자기 닥친 비보에도 유수는 지극히 냉정했다.|갑자기 닥친 비보에도 유수는 지극히 냉정했다.
6927.wav|그는 당시 자신의 운명이 다른 사람의 손에 놓여 있음을 알았다.|그는 당시 자신의 운명이 다른 사람의 손에 놓여 있음을 알았다.
6928.wav|그러므로 아직 복수할 시기가 아니라고 생각했다.|그러므로 아직 복수할 시기가 아니라고 생각했다.
6929.wav|유수는 완성에 돌아온 후 유현 앞에서 자신이 형을 잘 권고하지 않은 탓에|유수는 완성에 돌아온 후 유현 앞에서 자신이 형을 잘 권고하지 않은 탓에
6930.wav|형이 죽을죄를 짓게 했다고 머리를 조아렸다.|형이 죽을죄를 짓게 했다고 머리를 조아렸다.
6931.wav|신시와 평림의 장수들은 본래 유수가 복수하러 오면|신시와 평림의 장수들은 본래 유수가 복수하러 오면
6932.wav|기회를 엿보아 그를 죽이려 했으나|기회를 엿보아 그를 죽이려 했으나
6933.wav|일이 이렇게 되니 아무말도 하지 않았다.|일이 이렇게 되니 아무말도 하지 않았다.
6934.wav|사람들이 유수를 위로하러 왔을 때도|사람들이 유수를 위로하러 왔을 때도
6935.wav|그는 자신에게 죄가 있다고 말하며|그는 자신에게 죄가 있다고 말하며
6936.wav|곤양 대전에서 세운 공로는 입에 올리지도 않았다.|곤양 대전에서 세운 공로는 입에 올리지도 않았다.
6937.wav|유수는 유적의 장례를 간소하게 치른 후|유수는 유적의 장례를 간소하게 치른 후
6938.wav|웃고 떠들며 평소와 다름없는 언행으로 일관하였다.|웃고 떠들며 평소와 다름없는 언행으로 일관하였다.
6939.wav|하지만 밤이 되면 남몰래 흐느껴 울며 눈물로 베개를 적셨다.|하지만 밤이 되면 남몰래 흐느껴 울며 눈물로 베개를 적셨다.
6940.wav|그의 수하인 풍이는 이런 비밀을 알아내고 그에게 슬픔을 자제하라고 권고했으나|그의 수하인 풍이는 이런 비밀을 알아내고 그에게 슬픔을 자제하라고 권고했으나
6941.wav|그는 헛소리하지 말라며 꾸짖었다.|그는 헛소리하지 말라며 꾸짖었다.
6942.wav|하지만 풍이는 집요했다.|하지만 풍이는 집요했다.
6943.wav|그는 일편단심으로 유수에게 충고하였다.|그는 일편단심으로 유수에게 충고하였다.
6944.wav|즉, 유현의 정권은 이미 인심을 잃었으니|즉, 유현의 정권은 이미 인심을 잃었으니
6945.wav|만일 다른 세력을 키운다면 반드시 대업을 이룰 것이라고 안심시켰다.|만일 다른 세력을 키운다면 반드시 대업을 이룰 것이라고 안심시켰다.
6946.wav|마침내 기회가 왔다.|마침내 기회가 왔다.
6947.wav|유현은 능력 있는 장군을 하북으로 보내 세력을 확장하려 했다.|유현은 능력 있는 장군을 하북으로 보내 세력을 확장하려 했다.
6948.wav|종친인 유사는 유수를 보낼 것을 건의 하였다.|종친인 유사는 유수를 보낼 것을 건의 하였다.
6949.wav|유현은 마음이 놓이지 않았으나 유사의 설득으로|유현은 마음이 놓이지 않았으나 유사의 설득으로
6950.wav|유수를 하북으로 보내는데 동의하였다.|유수를 하북으로 보내는데 동의하였다.
6951.wav|과연 유수는 하북 일대에 이르러|과연 유수는 하북 일대에 이르러
6952.wav|물고기가 물을 만난 듯 가는 곳마다 한나라를 재건하는 자의 신분으로|물고기가 물을 만난 듯 가는 곳마다 한나라를 재건하는 자의 신분으로
6953.wav|사람들에게 인심을 사고 대소 관리들을 광범위하게 규합하였으며|사람들에게 인심을 사고 대소 관리들을 광범위하게 규합하였으며
6954.wav|죄수들을 석방하였다.|죄수들을 석방하였다.
6955.wav|이때부터 유수는 한나라 왕실의 재건이라는 대업을 전개해나갔다.|이때부터 유수는 한나라 왕실의 재건이라는 대업을 전개해나갔다.
6956.wav|유수는 조심성이 많고 신중하며 재능을 감추고 때를 기다렸다.|유수는 조심성이 많고 신중하며 재능을 감추고 때를 기다렸다.
6957.wav|그는 대부분의 정력을 군사력 보강에 집중하였고|그는 대부분의 정력을 군사력 보강에 집중하였고
6958.wav|적극적으로 행동하여 마침내 뜻을 이루었다.|적극적으로 행동하여 마침내 뜻을 이루었다.
6959.wav|진정으로 영리한 사람은 큰소리를 치지 않으며 행동으로 보여준다.|진정으로 영리한 사람은 큰소리를 치지 않으며 행동으로 보여준다.
6960.wav|행동만이 가치를 결정하기 때문이다.|행동만이 가치를 결정하기 때문이다.
6961.wav|몇 백자 밖에 안 되는 짧은 문장이|몇 백자 밖에 안 되는 짧은 문장이
6962.wav|거의 전 세계의 모든 문자로 번역된 적이 있다.|거의 전 세계의 모든 문자로 번역된 적이 있다.
6963.wav|가르시아 장군에게 보내는 메시지로 알려진 그 글은|가르시아 장군에게 보내는 메시지로 알려진 그 글은
6964.wav|중국 상하이에서만도 일억 삼천부를 인쇄하여|중국 상하이에서만도 일억 삼천부를 인쇄하여
6965.wav|길가는 사람들에게 나누어주었을 정도다.|길가는 사람들에게 나누어주었을 정도다.
6966.wav|그 짧은 글을 쓴 작가는 앨버트 허바드로,|그 짧은 글을 쓴 작가는 앨버트 허바드로,
6967.wav|그의 글은 천팔백구십구년 필리스틴이라는 잡지에 처음 실렸다.|그의 글은 천팔백구십구년 필리스틴이라는 잡지에 처음 실렸다.
6968.wav|쿠바에 관한 모든 사건 가운데 내게 잊혀지지 않는 일이 있다.|쿠바에 관한 모든 사건 가운데 내게 잊혀지지 않는 일이 있다.
6969.wav|미국과 스페인 간의 전쟁이 터지자|미국과 스페인 간의 전쟁이 터지자
6970.wav|미국은 스페인 반군 지도자인 가르시아와 연락을 취해야 했다.|미국은 스페인 반군 지도자인 가르시아와 연락을 취해야 했다.
6971.wav|가르시아는 쿠바의 원시림 속에 머물고 있었는데|가르시아는 쿠바의 원시림 속에 머물고 있었는데
6972.wav|그가 있는 장소를 확실히 아는 사람은 아무도 없어|그가 있는 장소를 확실히 아는 사람은 아무도 없어
6973.wav|그에게 편지를 보내거나 전화를 할 수 없었다.|그에게 편지를 보내거나 전화를 할 수 없었다.
6974.wav|그러나 미국 대통령은 반드시 그와 연락을 취해야 했다.|그러나 미국 대통령은 반드시 그와 연락을 취해야 했다.
6975.wav|대통령이 그 방법을 묻자 누군가 대통령에게 말했다.|대통령이 그 방법을 묻자 누군가 대통령에게 말했다.
6976.wav|로완이라는 중위가 있는데 그러면 가르시아를 찾아낼 수 있을 것입니다.|로완이라는 중위가 있는데 그러면 가르시아를 찾아낼 수 있을 것입니다.
6977.wav|오직 그만이 가르시아를 찾아낼 수 있습니다.|오직 그만이 가르시아를 찾아낼 수 있습니다.
6978.wav|그들은 로완을 불러|그들은 로완을 불러
6979.wav|그에게 가르시아에게 전할 메시지 한 통을 건네주었다.|그에게 가르시아에게 전할 메시지 한 통을 건네주었다.
6980.wav|로완이 어떻게 메시지를 전했는지,|로완이 어떻게 메시지를 전했는지,
6981.wav|그것을 방수포 주머니에 넣고 떠난지 나흘째 되는 날|그것을 방수포 주머니에 넣고 떠난지 나흘째 되는 날
6982.wav|한밤중에 보트를 타고 쿠바 해안에 상륙하여 정글 속으로 사라졌다가,|한밤중에 보트를 타고 쿠바 해안에 상륙하여 정글 속으로 사라졌다가,
6983.wav|삼주 만에 쿠바 섬의 반대편으로 빠져나왔다든가,|삼주 만에 쿠바 섬의 반대편으로 빠져나왔다든가,
6984.wav|그가 적군이 들끊는 내륙을 도보로 가로질러|그가 적군이 들끊는 내륙을 도보로 가로질러
6985.wav|가르시아 장군에게 무사히 편지를 전했다는 등의 세부적인 내용은|가르시아 장군에게 무사히 편지를 전했다는 등의 세부적인 내용은
6986.wav|지금 여기서 말하고자 하는 바가 아니다.|지금 여기서 말하고자 하는 바가 아니다.
6987.wav|여기서 강조하고 싶은 것은 바로,|여기서 강조하고 싶은 것은 바로,
6988.wav|미국 대통령이 가르시아에게 전하는 메시지를 로완에게 주었을 때|미국 대통령이 가르시아에게 전하는 메시지를 로완에게 주었을 때
6989.wav|로완이 질문을 하지 않았다는 점이다.|로완이 질문을 하지 않았다는 점이다.
6990.wav|쓸데없는 질문은 없었고,|쓸데없는 질문은 없었고,
6991.wav|까다로운 조건은 없었으며, 원망은 더더욱 없었다.|까다로운 조건은 없었으며, 원망은 더더욱 없었다.
6992.wav|셰익스피어는 말했다.|셰익스피어는 말했다.
6993.wav|도끼는 작지만|도끼는 작지만
6994.wav|여러번 내리찍으면 결국에는|여러번 내리찍으면 결국에는
6995.wav|크고 굳은 나무를 잘라낼 수 있다.|크고 굳은 나무를 잘라낼 수 있다.
6996.wav|힘과 인내심이 싸우면 인내심이 항상 이기게 되어 있다.|힘과 인내심이 싸우면 인내심이 항상 이기게 되어 있다.
6997.wav|작은 해충이 성공한 비결이 바로 꾸준한 인내심이다.|작은 해충이 성공한 비결이 바로 꾸준한 인내심이다.
6998.wav|한 청년이 유명한 바이올리니스트인 글라디니에게 물었다.|한 청년이 유명한 바이올리니스트인 글라디니에게 물었다.
6999.wav|당신은 바이올린을 몇 년간 배우셨습니까?|당신은 바이올린을 몇 년간 배우셨습니까?
7000.wav|그러자 글라디니가 대답했다.|그러자 글라디니가 대답했다.
7001.wav|매일 열시간씩 이십년을 연습했습니다.|매일 열시간씩 이십년을 연습했습니다.
7002.wav|지금 사회에는 조급하게 무언가 이루어내려는 유행병이 존재한다.|지금 사회에는 조급하게 무언가 이루어내려는 유행병이 존재한다.
7003.wav|많은 사람들이 하룻밤 사이에 이름을 날리려 하고,|많은 사람들이 하룻밤 사이에 이름을 날리려 하고,
7004.wav|하룻밤 사이에 벼락부자가 되려 한다.|하룻밤 사이에 벼락부자가 되려 한다.
7005.wav|많은 젊은이들이 스타를 꿈꾸고,|많은 젊은이들이 스타를 꿈꾸고,
7006.wav|텔레비전 아나운서를 꿈꾼다.|텔레비전 아나운서를 꿈꾼다.
7007.wav|해마다 방송학원,|해마다 방송학원,
7008.wav|희극학원, 영화학원 등에서는|희극학원, 영화학원 등에서는
7009.wav|수천수만의 미남미녀들을 학생으로 모집한다.|수천수만의 미남미녀들을 학생으로 모집한다.
7010.wav|그들 가운데 대다수가 스타의 화려함만 보았지|그들 가운데 대다수가 스타의 화려함만 보았지
7011.wav|그 배후에 숨겨진 노력과 피땀은 보지 못한다.|그 배후에 숨겨진 노력과 피땀은 보지 못한다.
7012.wav|그들은 진정한 스타가 되기 위해서는|그들은 진정한 스타가 되기 위해서는
7013.wav|꾸준히 노력하는 인내심이 필요하다는 사실을 모르고 있다.|꾸준히 노력하는 인내심이 필요하다는 사실을 모르고 있다.
7014.wav|무대 위에서 일분을 서려면|무대 위에서 일분을 서려면
7015.wav|무대 아래서 십년간 열심히 배워야 한다.|무대 아래서 십년간 열심히 배워야 한다.
7016.wav|아름다운 꽃은 하룻밤 사이에 피어난 것이 아니다.|아름다운 꽃은 하룻밤 사이에 피어난 것이 아니다.
7017.wav|이런 젊은이들은 에디슨의 말을 기억할 필요가 있다.|이런 젊은이들은 에디슨의 말을 기억할 필요가 있다.
7018.wav|나는 지금까지 잔꾀를 부리지 않았다.|나는 지금까지 잔꾀를 부리지 않았다.
7019.wav|내가 발명한 것들 중|내가 발명한 것들 중
7020.wav|사진술 이외에는 한번도 행운을 맞이한 적이 없다.|사진술 이외에는 한번도 행운을 맞이한 적이 없다.
7021.wav|나는 일단 결심하면|나는 일단 결심하면
7022.wav|어느 방향으로 노력해야 할지를 알고 용감하게 전진한다.|어느 방향으로 노력해야 할지를 알고 용감하게 전진한다.
7023.wav|실험을 거듭하여 성공할 때까지 계속한다.|실험을 거듭하여 성공할 때까지 계속한다.
7024.wav|구르는 돌은 이끼가 끼지 않고 흐르는 물은 썩지 않는다는 말이 있다.|구르는 돌은 이끼가 끼지 않고 흐르는 물은 썩지 않는다는 말이 있다.
7025.wav|꾸준히 움직이는 거북이가 영리한 토끼를 능가하듯이|꾸준히 움직이는 거북이가 영리한 토끼를 능가하듯이
7026.wav|무슨 일이든지 멈추지 않고 꾸준히 노력하지 않으면 실패한다.|무슨 일이든지 멈추지 않고 꾸준히 노력하지 않으면 실패한다.
